-1236962210,SAUNDERS,Kurt,1748,Oak,Spring Field,New Cicily
264962241,FREDERICK,Julia,22036,Williams,Spring Field,New Cicily
-2071185126,KNIGHT,Joy,27740,Mountain View,Spring Field,New Cicily
-1148056694,CAMPBELL,Martin,5725,Columbine,Spring Field,New Cicily
2108376222,DAVID,Derek,24045,Sixth,Spring Field,New Cicily
1117602611,NIELSEN,Regina,2883,Hickory,Spring Field,New Cicily
-1702502837,ONEILL,Brianna,7503,N 400,Spring Field,New Cicily
1725071408,EVERETT,Patti,19261,Mountain View,Spring Field,New Cicily
-611639245,PAGE,Melanie,21700,Eighth,Spring Field,New Cicily
1182727444,SWANSON,Linda,12747,Seventh,Spring Field,New Cicily
-1451129214,SHANNON,Jodi,26982,Center,Spring Field,New Cicily
-984082881,HOLLAND,Charlie,15024,Oak,Spring Field,New Cicily
-1866302569,HAMMOND,Autumn,12110,Thirteenth,Spring Field,New Cicily
-80510367,GIBSON,Frank,11480,S 400,Spring Field,New Cicily
88037500,GRAHAM,Leroy,10221,Narragansett,Spring Field,New Cicily
-1193733109,HOBBS,Robert,3711,N 400,Spring Field,New Cicily
-1858812689,NOVAK,Harvey,1958,Laurel,Spring Field,New Cicily
-498403871,HORNE,Colleen,18332,Hampton,Spring Field,New Cicily
-935721764,SCHMITT,Frederick,9706,Center,Spring Field,New Cicily
1832362850,WIGGINS,Steven,8333,Third,Spring Field,New Cicily
-208724093,HESS,Edward,26099,Cottonwood,Spring Field,New Cicily
269432145,HARPER,Randy,25064,Navajo,Spring Field,New Cicily
336284620,PENA,Gwendolyn,4196,Shore,Spring Field,New Cicily
841633389,DUKE,Kendra,27349,Kansas,Spring Field,New Cicily
318009885,HUDSON,Scott,11128,Lake,Spring Field,New Cicily
1345660608,CALHOUN,Rose,25665,Jackson,Spring Field,New Cicily
2147047167,WALTERS,Marilyn,3894,Evergreen,Spring Field,New Cicily
74832812,LUCAS,Ann,20563,Laurel,Spring Field,New Cicily
