699584141,SHIELDS,Jerry,7507,Highland,Spring Field,New Cicily
-6090642,MCGRATH,Michael,6252,Williams,Spring Field,New Cicily
2663597,KIM,Sue,29401,Lakeview,Spring Field,New Cicily
-1320888045,CALDERON,Oscar,4717,Hampton,Spring Field,New Cicily
284976699,JARVIS,Loretta,25508,Aloha,Spring Field,New Cicily
-1664372500,WEAVER,Marc,18625,Mountain View,Spring Field,New Cicily
746294946,ROTH,Albert,21342,Lee,Spring Field,New Cicily
-1806266678,MEZA,Stacy,5298,Kukui,Spring Field,New Cicily
-1956604069,FARMER,Gregory,7394,Aspen,Spring Field,New Cicily
-2010378566,KELLER,Jane,2405,Lincoln,Spring Field,New Cicily
-1302535136,ALI,Vanessa,26729,Orchard,Spring Field,New Cicily
-1914962213,NORTON,Jean,19292,Eleventh,Spring Field,New Cicily
-87244927,BREWER,Kathy,623,Juniper,Spring Field,New Cicily
2062566821,HUFFMAN,Zoey,932,Lehua,Spring Field,New Cicily
1032955922,FERGUSON,Drew,24970,Cherry,Spring Field,New Cicily
-167273540,MURILLO,Brett,7635,Third,Spring Field,New Cicily
1889832974,RICHARD,Rosemary,1452,Cherry,Spring Field,New Cicily
1104283272,MARSHALL,Eric,7541,Pinon,Spring Field,New Cicily
-551719811,FROST,Mitchell,12919,Laurel,Spring Field,New Cicily
559161331,CALDERON,Jerome,27328,Aspen,Spring Field,New Cicily
-165928097,CONLEY,Glenn,26798,Highland,Spring Field,New Cicily
157657239,BOLTON,Susan,635,Cottonwood,Spring Field,New Cicily
129951250,AVERY,Carolyn,18380,Canyon,Spring Field,New Cicily
-82484734,HUBBARD,Karen,13102,County Line,Spring Field,New Cicily
117735003,POWELL,Diane,3826,Ninth,Spring Field,New Cicily
-1526765197,BARNETT,Patti,2214,Sycamore,Spring Field,New Cicily
882334148,SOLIS,Andrea,22376,Laurel,Spring Field,New Cicily
